warehouse_key,name,phone,continent,country,country_code,city,address,latitude,longitude
W00645,Genesee Valley,+1-855-466-7467,North America,USA,US,Flint,"Genesee Valley Center, 3341, Linden Road, Flint Charter Township, Genesee County, Michigan, 48507, United States",42.981106,-83.768026
W00646,East Towne Mall,+1-855-466-7467,North America,USA,US,Madison,"H&M, Independence Lane, Greater Sandburg, Madison, Dane County, Wisconsin, 53707, United States",43.12547,-89.304922
W00647,Tanger Outlets Howell,+1-855-466-7467,North America,USA,US,Howell,"H&M, I 96, Howell Township, Livingston County, Michigan, United States",42.62257773,-83.99889363
W00648,Ford City Mall,+1-855-466-7467,North America,USA,US,Chicago,"Ford City Mall, 7501-7601, South Cicero Avenue, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",41.756158,-87.737777
W00649,Magnolia Mall,+1-855-466-7467,North America,USA,US,"Florence, SC","268, East Cheves Street, Florence, Florence County, South Carolina, 29506, United States",34.1954331,-79.7625625
W00650,Capital Mall,+1-855-466-7467,North America,USA,US,Olympia,"Journeys, Truck Delivery, Capital Mall, Olympia, Thurston County, Washington, 98504, United States",47.041992,-122.936155
W00651,Lakeline Mall,+1-855-466-7467,North America,USA,US,Cedar Park,"103, East 5th Street, Downtown, Austin, Travis County, Texas, 78701, United States",30.267153,-97.74306079999997
W00652,Downtown Palm Spring,+1-855-466-7467,North America,USA,US,Palm Springs,"Palm Springs, Riverside County, California, 92292, United States",33.82342614,-116.5471106
W00653,The Streets at Southpoint,+1-8554667467,North America,USA,US,Durham,"The Streets at Southpoint, 6910, Fayetteville Road, Durham, Durham County, North Carolina, 27713, United States",35.90504,-78.943343
W00654,North Town Mall,+1-855-466-7467,North America,USA,US,Spokane,"H&M, East Queen Avenue, Nevada Heights, Spokane, Spokane County, Washington, 99207, United States",47.70300647,-117.4093737
W00655,Del Amo Fashion Center,+1-855-466-7467,North America,USA,US,Torrance,"Del Amo Fashion Center, West Carson Street, Del Amo Fashion Center, Torrance, California, 90503, United States",33.83293044,-118.3492824
W00656,The Shops at Northfield Stapleton,+1-855-466-7467,North America,USA,US,Denver,"Northfield, Main Street West, Denver, Colorado, 80238, United States",39.78317137,-104.8922386
W00657,The Mall at Robinson,+1-855-466-7467,North America,USA,US,Pittsburgh,"Mall Drive, Robinson Township, Allegheny County, Pennsylvania, 15244, United States",40.4544518,-80.1593111
W00658,Northpark Mall,+1-855-466-7467,North America,USA,US,Joplin,"NorthPark Mall, 101, Geneva Avenue, Joplin, Jasper County, Missouri, 64801, United States",37.09093465,-94.47457369
W00659,H&M Outlets of Little Rock,+1-855-466-7467,North America,USA,US,Little Rock,"Outlets Of Little Rock, Gateway Grove Loop, Gateway Town Center, Little Rock, Pulaski County, Arkansas, United States",34.66219682,-92.40949615
W00660,Westbrook Outlets,+1-855-466-7467,North America,USA,US,Westbrook,"314, Flat Rock Place, Westbrook Outlets, Westbrook, Lower Connecticut River Valley Planning Region, Connecticut, 06498, United States",41.28918227,-72.42941737
W00661,Miromar Outlets,+1-855-466-7467,North America,USA,US,Estero,"H&M, Miromar Outlet Drive, Miromar Outlets, Lee County, Florida, 33928, United States",26.4349241,-81.7746996
W00662,La Plaza Mall,+1-855-466-7467,North America,USA,US,McAllen,"La Plaza Mall, 2200, South 10th Street, McAllen, Hidalgo County, Texas, 78503, United States",26.18684992,-98.23593199
W00663,Cordova Mall,+1-855-466-7467,North America,USA,US,Pensacola,"Cordova Mall, 5100, North 9th Avenue, Cordova Mall, Pensacola, Escambia County, Florida, 32504, United States",30.47535344,-87.20748041
W00664,Independence Center,+1-855-466-7467,North America,USA,US,Independence,"Independence Center, 18801, East 39th Street South, Independence, Jackson County, Missouri, 64057, United States",39.0453335,-94.35807363
W00665,Town Center Cobb,+1-855-466-7467,North America,USA,US,Kennesaw,"Town Center at Cobb, Ring Road Northwest, Marietta, Cobb County, Georgia, 30144, United States",34.01817617168553,-84.56323478724006
W00666,4309 La Jolla Village Drive,+1-8554667467,North America,USA,US,San Diego,"La Jolla Village Drive, University City, San Diego, California, 92039, United States",32.872012,-117.210746
W00667,Southland Mall,+1-855-466-7467,North America,USA,US,Hayward,"Mission Boulevard, Hayward, Alameda County, California, 94541, United States",37.6688205,-122.0807964
W00668,Legends Outlet Kansas City,+1-855-466-7467,North America,USA,US,Kansas,"Legends Outlets Kansas City, 1843, Village West Parkway, Village West, Kansas City, Wyandotte County, Kansas, 66109, United States",39.12608243,-94.82583791
W00669,H&M Shoppes at Carlsbad,+1-855-466-7467,North America,USA,US,Carlsbad,"2525, El Camino Real, Plaza Camino Real, Oceanside, California, 92054, United States",33.17831,-117.332001
W00670,Rolling Oaks,+1-855-466-7467,North America,USA,US,"San Antonio, TX","San Antonio, Bexar County, Texas, United States",29.59632601,-98.34994709
W00671,Providence Place,+1-855-466-7467,North America,USA,US,Providence,"Providence Place Cinemas 16 and IMAX, 10, Providence Place, Downtown, Providence, Providence County, Rhode Island, 02903, United States",41.82611498,-71.41588276
W00672,Twelve Oaks Mall,+1-855-466-7467,North America,USA,US,Novi,"Twelve Oaks Mall, 27500, Novi Road, Novi, Oakland County, Michigan, 48377, United States",42.492985,-83.470262
W00673,The Mall of Louisiana,+1-855-466-7467,North America,USA,US,"Baton Rouge, LA","1066, North 49th Street, Belfair, Melrose Place, Baton Rouge, East Baton Rouge Parish, Louisiana, 70802, United States",30.4582829,-91.1403196
W00674,230 Southpark Circle,+1-855-466-7467,North America,USA,US,Colonial Height,"Regal Cinemas Southpark Mall 6, 300, Southpark Circle, Southpark, Colonial Heights, Virginia, 23834, United States",37.253667,-77.3953647
W00675,Irvine Spectrum Center,+1-855-466-7467,North America,USA,US,Irvine,"Lakeside Middle School, 3, Lemongrass, Woodbridge, Irvine, Orange County, California, 92604, United States",33.6839473,-117.79469419999998
W00676,Shops at South Town Center,+1-855-466-7467,North America,USA,US,Sandy,"1834, Sego Lily Drive, Sage Crest Subdivision Number 5, Ashley Park, Sandy, Salt Lake County, Utah, 84092, United States",40.5649781,-111.83897260000003
W00677,Premium Outlet Norfolk,+1-855-466-7467,North America,USA,US,Norfolk,"I 64 Express Lanes, Lansdale, Norfolk, Virginia, 23502, United States",36.8785634,-76.1980504
W00678,Woodbury Lakes,+1-855-466-7467,North America,USA,US,Woodbury,"Woodbury Lakes Road, Woodbury Lakes, Woodbury, Washington County, Minnesota, 55125, United States",44.9467995,-92.9218971
W00679,Allen Premium Outlets,+1-855-466-7467,North America,USA,US,Allen,"6, 820, Chelsea Boulevard, Cottonwood Creek, Allen, Collin County, Texas, 75013, United States",33.133776,-96.660656
W00680,Gaffney Outlet Marketplace,+1-855-466-7467,North America,USA,US,Gaffney,"H&M, Factory Shops Boulevard, Gaffney Outlet Marketplace, Gaffney, Cherokee County, South Carolina, 29341, United States",35.0816232,-81.7136271
W00681,Inland Center,+1-855-466-7467,North America,USA,US,San Bernardino,"Inland Center, 500, Inland Center Drive, San Bernardino, San Bernardino County, California, 92408, United States",34.084607,-117.297298
W00682,Fashion Fair,+1-8554667467,North America,USA,US,Fresno,"12th Avenue, Kings County, California, United States",36.116203,-119.681564
W00683,Gulfport Premium Outlets,+1-8554667467,North America,USA,US,Gulfport,"Gulfport Premium Outlets, 10100, Factory Shops Boulevard, Gulfport, Harrison County, Mississippi, 39503, United States",30.4290731,-89.0992574
W00684,Oak Court Mall,+1-855-466-7467,North America,USA,US,Memphis,"Godiva Chocolatier, Poplar Avenue, The Village, Memphis, Shelby County, West Tennessee, Tennessee, 38117, United States",35.1172361,-89.9133492
W00685,Market Place Mall,+1-8554667467,North America,USA,US,Champaign,"Market Place Shopping Center, Center Drive, Market Place Shopping Center, Champaign, Champaign County, Illinois, 61820, United States",40.142469,-88.242458
W00686,Desert Ridge Marketplace,+1-855-466-7467,North America,USA,US,Phoenix,"East Rose Garden Lane, Phoenix, Maricopa County, Arizona, 85054, United States",33.6767163,-111.9791395
W00687,Spotsylvania Towne Centre,+1-855-466-7467,North America,USA,US,Fredericksburg,"Spotsylvania Towne Centre, 137, Spotsylvania Mall Drive, Spotsylvania Towne Centre, Fredericksburg, Spotsylvania County, Virginia, 22407, United States",38.2916104,-77.5129192
W00688,5001 Monroe St,+1-855-466-7467,North America,USA,US,Toledo,"Franklin Park Mall, Monroe Street, Franklin Park, Toledo, Lucas County, Ohio, 43560, United States",41.69462552366616,-83.64068439049649
W00689,NorthPark Mall,+855-466-7467,North America,USA,US,Daveport,"Sheridan Street, Terrace Ridge, Davenport, Scott County, Iowa, 52806, United States",41.563762,-90.574616
W00690,The Crossroads,+1-855-466-7467,North America,USA,US,Portage,"J L Hudson Drive, The Crossroads, Portage, Kalamazoo County, Michigan, 49081, United States",42.219785,-85.593026
W00691,7804 Abercorn Extension,+1-855-466-7467,North America,USA,US,Savannah,"Oglethorpe Mall, Abercorn Street, Chippewa Terrace, Savannah, Chatham County, Georgia, 31409, United States",32.003862,-81.117087
W00692,Branson Landing,+1-855-466-7467,North America,USA,US,Branson,"Christopher & Banks, 1007, Promenade Way, Branson, Taney County, Missouri, 65616, United States",36.64363762166335,-93.21353343128284
W00693,5101 Hinkleville Road,+1-855-466-7467,North America,USA,US,Paducah,"Kentucky Oaks Mall, New Holt Road, Concord, Paducah, McCracken County, Kentucky, 42001, United States",37.079383,-88.6886679
W00694,1770 East Red Cliffs Drive,+1-855-446-6467,North America,USA,US,St George,"426, 1680 East, Red Cliffs Mall, Middleton, Saint George, Washington County, Utah, 84790, United States",37.1160979,-113.5476219
W00695,San Francisco Premium Outlets,+1-855-466-7467,North America,USA,US,Livermore,"Livermore Outlets Drive, Livermore, Alameda County, California, 94568, United States",37.6986774,-121.8451423
W00696,155 Dorset Street,+1-855-466-7467,North America,USA,US,South Burlington,"University Mall, 155, Dorset Street, South Burlington, Colchester, Chittenden County, Vermont, 05403, United States",44.4658817,-73.184102
W00697,Crocker Park,+1-855-466-7467,North America,USA,US,Westlake,"Main Street, Crocker Park, Westlake, Cuyahoga County, Ohio, 44140, United States",41.45988,-81.952674
W00698,Danbury Fair,+855-466-7467,North America,USA,US,Danbury,"Danbury Fair, 7, Backus Avenue, Danbury, Western Connecticut Planning Region, Connecticut, 06810, United States",41.38133609544232,-73.47915508255757
W00699,Mall of America,+1-855-466-7467,North America,USA,US,"Bloomington, MN","Holiday Stationstore, 123, West Market, Bloomington, Hennepin County, Minnesota, 55425, United States",44.8548651,-93.2444035
W00700,The Oaks - Thousand Oaks,+1-8554667467,North America,USA,US,Thousand Oaks,"The Oaks Mall, 350, West Hillcrest Drive, Thousand Oaks, Ventura County, California, 91360, United States",34.1841708,-118.888045
W00701,Fox River Mall,+1-855-466-746,North America,USA,US,Appleton,"Outer Ring Road, Fox River Mall, Town of Grand Chute, Outagamie County, Wisconsin, 54914, United States",44.2690506,-88.4724927
W00702,Philadelphia Premium Outlets,+855-466-7467,North America,USA,US,Pottstown,"Philadelphia Premium Outlets, 18, Lightcap Road, Limerick Township, Montgomery County, Pennsylvania, 19457, United States",40.2366486,-75.5706085
W00703,Downtown Detroit,+1-855-466-7467,North America,USA,US,Detroit,"Richman Bros. Co. Store Bldg, 1505, Woodward Avenue, Greektown, Detroit, Wayne County, Michigan, 48226, United States",42.33497,-83.04985
W00704,Mesilla Valley Mall,+1-855-466-7467,North America,USA,US,Cruces,"Mesilla Valley Mall, 700, South Telshor Boulevard, Las Cruces, Doña Ana County, New Mexico, 88011, United States",32.311277,-106.743025
W00705,Lighthouse Place Premium Place,+1-855-466-7467,North America,USA,US,Michigan City,"446, Huron, Michigan City, LaPorte County, Indiana, 46360, United States",41.7145907,-86.9089211
W00706,World Trade Center,+1-855-466-7467,North America,USA,US,New York City,"Fulton Street, Whitehall, Financial District, Manhattan, New York County, City of New York, New York, 10048, United States",40.711842,-74.011396
W00707,Denver Premium Outlets,+1-855-466-7467,North America,USA,US,Thornton,"Denver Premium Outlets, 13801, Grant Street, Denver Premium Outlets, Thornton, Adams County, Colorado, 80023, United States",39.948381,-104.986236
W00708,Manhattan Town Center,+1-855-466-7467,North America,USA,US,Manhattan,"Manhattan Town Center, Tuttle Creek Boulevard, Manhattan, Riley County, Kansas, 66502, United States",39.179799,-96.558627
W00709,The Avenue Murfreesboro,+1-855-466-7467,North America,USA,US,Murfreesboro,"The Avenue Murfreesboro, 2615, Medical Center Parkway, Murfreesboro, Rutherford County, Middle Tennessee, Tennessee, 37129, United States",35.860757,-86.445262
W00710,H&M,+1-855-466-7467,North America,USA,US,Knoxville,"Dick's Sporting Goods, 7600, Kingston Pike, Montvue, Bearden, Knoxville, Knox County, East Tennessee, Tennessee, 37934, United States",35.9251137,-84.0394234
W00711,Woodland Hills Mall,+1-855-466-7467,North America,USA,US,"Tulsa, OK","Woodland Hills Mall, Woodland Hills Road, Burning Tree, Tulsa, Tulsa County, Oklahoma, 74133, United States",36.063341,-95.881655
W00712,H&M The SoNo Collection,+1-855-466-7467,North America,USA,US,Norwalk,"Water Street, South Norwalk, Norwalk, Western Connecticut Planning Region, Connecticut, 06856, United States",41.097174,-73.414612
W00713,Camarillo Premium Outlets,+1-855-466-7467,North America,USA,US,Camarillo,"740, Ventura Boulevard, Camarillo, Ventura County, California, 93010, United States",34.2163173,-119.0618583
W00714,H&M Hudson Yards,+1-855-466-7467,North America,USA,US,New York City,"Vessel, Hudson Boulevard East, Chelsea District, Manhattan, New York County, City of New York, New York, 10199, United States",40.7537936,-74.0018791
W00715,Victoria & Alfred Waterfront,+27-860690707,Africa,South Africa,ZA,Cape Town,"Clock Tower Centre, East Quay Road, Foreshore, Cape Town Ward 115, Cape Town, City of Cape Town, 8001, South Africa",-33.9070041,18.42259739999997
W00716,The Pavilion,+27-860690707,Africa,South Africa,ZA,Durban,"Pavilion Shopping Centre, N3, Berea West, eThekwini Ward 24, Queensburgh, eThekwini Metropolitan Municipality, KwaZulu-Natal, 3630, South Africa",-29.849063,30.935744
W00717,Somerset Mall,+27-860690707,Africa,South Africa,ZA,Cape Town,"Somerset Mall, Centenary Drive, Helderzicht, Cape Town Ward 15, Somerset West, City of Cape Town, 7110, South Africa",-34.082257,18.823435
W00718,Ilanga Mall,+27-860690707,Africa,South Africa,ZA,Nelspruit,"Ou Pretoria Road, Mbombela Ward 14, Mbombela (Nelspruit), Mbombela, Ehlanzeni, Mpumalanga, 1211, South Africa",-25.468973,30.967588
W00719,Gateway Theatre of Shopping,+27-860690707,Africa,South Africa,ZA,Durban,"Gateway Theatre of Shopping, Solstice Road, Somerset Park, eThekwini Ward 35, Umhlanga Rocks, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4321, South Africa",-29.725999,31.065828
W00720,Mall of the North,+27-860690707,Africa,South Africa,ZA,Polokwane,"Mall of the North, School Road, Polokwane Ward 23, Polokwane, Polokwane Local Municipality, Capricorn District Municipality, Limpopo, 0699, South Africa",-23.873545,29.50964
W00721,Highveld Mall,+27-860690707,Africa,South Africa,ZA,Witbank,"Highveld Mall, Mandela Street, Emalahleni Ward 34, eMalahleni, Emalahleni Local Municipality, Nkangala, Mpumalanga, 1035, South Africa",-25.887124,29.264148
W00722,Boardwalk Mall,+27-860690707,Africa,South Africa,ZA,Richards Bay,"Sterns, Lira Link, uMhlathuze Ward 2, Richards Bay, uMhlathuze Local Municipality, King Cetswayo District Municipality, KwaZulu-Natal, 3900, South Africa",-28.752748,32.051242
W00723,Vincent Park,+27-860690707,Africa,South Africa,ZA,East London,"Pollock's Kodak Express, Surrey Road, Vincent, Buffalo City Ward 15, East London, Buffalo City Metropolitan Municipality, 5217, South Africa",-32.983803,27.904449
W00724,Canal Walk Shopping Centre,+27-860690707,Africa,South Africa,ZA,Cape Town,"Island Club Road, The Island Club, Milnerton, City of Cape Town, 7446, South Africa",-33.893271,18.511386
W00725,Loch Logan Waterfront,+27-860690707,Africa,South Africa,ZA,Bloemfontein,"Loch Logan Mall, 105, 1st Avenue, Mangaung Ward 20, Bloemfontein, Mangaung Metropolitan Municipality, Free State, 9301, South Africa",-29.114604,26.210716
W00726,Westgate Shopping Centre,+27-860690707,Africa,South Africa,ZA,Johannesburg,"Crous Drive, Westgate Shopping Centre, Johannesburg Ward 85, Roodepoort, City of Johannesburg Metropolitan Municipality, Gauteng, 1725, South Africa",-26.13721,27.86197
